119	119	62	147	95	62	147
10	143	125	178	152	83	52
193	58	35	50	30	76	82
31	31	179	46	179	15	46
200	98	135	98	200	115	115
174	143	10	99	177	139	177
115	19	157	19	172	23	38
147	147	148	136	148	198	198
89	114	114	106	200	106	89
179	25	25	121	179	121	200
170	28	18	175	28	18	175
166	176	181	13	177	168	137
10	191	10	75	182	191	75
194	160	139	194	194	92	155
138	82	82	67	67	15	138
22	39	22	73	43	39	73
164	164	197	118	183	183	197
121	142	24	142	121	188	188
52	52	47	164	47	164	149
153	173	157	95	22	144	169
143	143	101	45	45	68	101
94	188	126	31	148	37	83
91	179	104	134	115	136	51
87	70	54	198	125	145	151
120	153	12	16	31	154	33
81	113	171	54	123	154	20
98	98	49	169	119	49	119
191	191	196	66	196	66	83
191	76	53	113	27	93	139
48	119	20	152	62	104	133
115	188	102	174	11	84	150
134	195	165	115	195	115	134
42	199	36	62	192	161	134
198	148	198	149	149	125	125
142	157	75	125	87	112	42
23	12	12	23	109	109	109
173	61	104	110	104	61	173
151	141	159	153	132	30	45
145	145	123	70	123	128	70
142	108	183	198	172	167	136
75	121	121	141	114	141	114
176	75	75	51	51	24	24
16	113	155	116	43	20	135
40	98	200	86	187	185	62
84	89	16	84	188	16	89
150	26	69	115	40	163	146
71	42	155	147	86	198	56
179	53	31	32	31	32	53
133	78	78	133	100	81	100
135	84	27	135	175	27	175
151	87	109	109	151	87	150
27	146	11	186	163	20	143
88	51	200	157	44	83	88
196	12	177	71	93	13	12
181	92	88	88	92	181	19
123	125	14	35	10	103	20
81	81	157	157	85	86	85
149	124	198	70	70	147	64
21	171	117	32	117	32	171
134	102	102	190	185	190	134
167	154	79	189	48	68	84
128	80	150	128	80	182	150
159	169	104	26	177	41	182
54	187	54	163	76	187	76
134	138	15	91	142	116	47
70	79	181	174	181	79	174
145	172	147	137	126	14	149
105	73	178	57	73	105	178
80	190	37	174	31	70	10
69	14	134	69	62	62	134
78	183	45	126	177	122	33
74	184	74	191	184	174	174
55	110	141	91	163	173	72
147	176	71	61	43	177	104
47	84	83	99	105	23	83
95	130	81	196	95	196	130
140	185	183	185	140	183	118
147	64	55	155	32	93	199
44	141	95	141	109	95	44
18	106	28	179	14	121	128
150	152	118	59	152	118	150
144	120	52	68	82	103	26
193	180	67	180	67	193	153
190	190	132	57	57	132	168
23	81	104	104	16	88	104
195	166	123	128	195	123	128
107	156	190	156	190	105	107
85	85	153	144	177	84	70
125	125	153	153	143	143	112
144	158	177	37	37	177	144
176	165	167	165	101	167	101
190	146	145	146	190	145	17
122	141	63	141	14	14	122
72	34	42	187	43	16	73
178	200	111	111	150	200	178
164	105	154	199	108	21	55
105	105	124	140	124	193	193
137	12	176	137	77	176	77
189	62	135	128	128	135	189
31	98	31	148	98	32	32
61	97	47	76	21	172	105
25	191	116	161	116	161	25
77	120	17	176	66	87	119
33	123	92	89	39	135	110
187	187	153	168	153	168	75
122	200	20	54	54	91	54
109	16	62	146	21	57	17
106	132	113	102	139	72	176
137	96	81	141	137	96	81
52	148	107	148	10	107	52
84	112	112	181	181	57	84
76	126	52	137	52	137	76
145	140	101	159	78	80	191
170	104	78	28	140	26	167
123	103	12	169	177	110	49
90	193	164	193	136	90	164
188	105	138	169	151	187	119
169	169	115	170	170	46	115
115	178	175	70	178	175	115
62	129	157	83	151	196	65
146	61	24	63	23	90	142
14	34	131	87	34	14	131
197	26	143	164	12	51	149
88	192	192	127	127	88	73
17	145	94	57	17	94	145
73	73	84	28	28	18	18
47	24	14	47	24	117	14
33	124	135	100	124	135	100
110	110	34	177	199	199	177
24	107	119	119	194	107	24
85	142	85	142	71	71	190
71	174	42	66	66	71	174
104	16	156	104	16	156	199
87	99	96	76	55	165	36
61	58	185	56	123	157	110
163	196	24	165	196	163	165
171	47	140	140	47	138	171
192	191	147	169	192	191	169
19	95	179	141	126	29	81
26	192	192	101	188	101	26
78	29	147	179	124	81	169
78	103	72	98	22	152	153
113	52	40	104	104	29	104
48	199	61	172	153	146	164
108	22	173	175	70	155	99
158	190	81	181	20	183	120
51	160	66	89	66	160	51
80	56	159	48	119	129	94
93	143	133	177	133	143	93
191	64	143	191	134	143	134
28	116	120	120	116	138	28
63	124	46	86	193	168	95
60	181	84	181	184	84	184
94	77	70	35	60	180	165
119	161	114	173	72	185	57
197	157	68	68	157	197	155
145	80	196	50	34	52	199
60	39	117	138	109	136	115
112	112	52	52	15	159	15
35	187	140	79	78	34	45
90	160	90	139	92	155	90
160	87	84	110	11	183	14
47	85	97	151	85	47	151
55	52	105	52	37	105	55
72	19	111	33	156	166	51
51	97	11	121	51	97	11
132	17	148	152	17	148	152
74	88	93	194	116	185	124
126	57	31	196	31	126	196
98	139	122	47	85	114	45
51	141	170	51	170	170	170
49	190	83	25	83	190	49
156	197	30	98	30	98	197
21	63	184	184	78	63	21
10	194	148	148	32	10	194
29	143	158	140	158	29	140
90	45	45	149	120	120	90
66	47	59	33	134	195	181
192	64	54	149	190	72	42
190	137	88	88	137	190	15
167	171	171	78	167	86	78
96	183	55	65	156	107	46
15	152	138	138	15	72	72
186	169	169	166	186	20	166
149	149	136	139	69	139	69
75	81	33	73	192	167	185
128	144	108	185	80	51	93
62	109	190	70	15	118	88
32	91	90	64	91	64	32
107	198	196	198	92	41	16
177	41	59	121	185	110	40
21	149	198	148	198	149	21
133	133	140	58	77	58	140
155	173	105	30	22	151	75
122	114	49	39	147	81	164
186	109	142	43	122	196	183
96	130	21	141	130	21	96
150	102	155	102	155	182	182
177	174	86	173	112	35	24
136	18	151	157	192	148	159
23	51	135	143	103	25	166
14	154	57	154	129	129	14
143	152	152	156	63	63	156
68	15	159	126	15	68	126
77	132	140	187	140	187	132
35	139	63	72	139	170	81
176	138	110	40	161	15	150
113	113	60	53	53	113	60
184	194	98	184	73	98	194
53	129	28	55	84	18	20
87	87	48	48	59	133	133
70	103	98	168	67	15	177
136	185	67	91	18	198	15
178	172	147	46	195	60	183
121	86	75	121	169	86	75
13	98	154	117	168	130	52
83	172	47	14	72	175	168
28	197	89	196	117	40	176
18	18	127	29	29	155	155
166	93	181	166	77	181	93
81	169	169	81	44	53	44
73	156	189	73	156	189	126
189	121	177	177	121	189	105
34	55	33	102	46	159	114
184	54	70	93	93	54	184
50	174	117	83	166	118	165
133	136	136	72	149	72	149
24	141	181	160	156	171	176
192	185	111	192	126	185	126
42	79	99	134	84	125	105
36	199	199	36	85	81	81
15	90	151	101	56	153	142
189	179	131	179	14	14	189
36	47	47	178	199	36	199
176	31	164	44	44	31	176
70	70	196	196	109	110	109
169	190	166	142	182	30	42
27	44	27	160	44	160	186
16	16	76	127	127	21	76
72	50	44	185	47	58	76
171	162	154	162	94	154	94
177	126	103	179	78	79	190
51	99	60	60	99	51	131
66	66	181	21	103	103	181
185	107	185	40	66	66	107
37	156	127	183	127	127	127
79	117	50	79	182	29	79
153	49	49	172	22	172	153
85	178	85	158	158	157	178
13	141	14	32	165	79	119
100	74	172	100	39	172	39
146	62	146	62	62	72	72
89	153	56	90	147	172	139
152	85	152	198	127	198	85
165	15	189	189	15	54	54
181	88	88	165	64	64	165
44	77	118	136	135	21	193
46	34	21	10	34	153	30
18	187	86	18	52	52	86
22	29	132	29	91	132	22
136	106	171	130	171	106	130
167	59	45	12	142	131	35
155	86	103	73	94	54	71
19	44	49	19	65	49	65
163	22	72	188	195	190	57
39	136	161	104	98	100	84
178	74	74	178	159	159	27
42	141	145	141	42	132	132
177	177	165	165	191	178	191
43	89	70	72	152	176	84
181	72	36	181	27	27	72
142	155	155	47	47	198	198
132	182	182	137	137	60	132
98	98	26	178	60	26	178
133	123	21	88	154	160	23
34	34	66	116	66	154	154
44	29	178	195	195	195	193
42	38	122	20	25	98	67
29	197	181	29	50	50	181
52	52	74	59	59	139	74
67	167	167	47	67	69	69
163	113	165	126	90	94	168
88	109	79	78	82	160	29
31	152	95	68	150	126	131
78	179	185	37	122	194	177
116	182	190	162	13	143	145
124	44	25	44	124	25	20
15	153	171	15	56	153	171
23	36	39	89	118	114	41
126	64	133	71	188	32	61
40	40	180	106	106	153	180
157	168	107	39	175	127	99
129	67	163	163	179	129	179
86	173	112	135	173	173	79
108	108	181	108	37	29	131
184	69	46	137	37	11	98
83	83	49	83	173	83	49
17	74	87	33	143	40	84
167	34	10	10	41	34	167
64	189	64	101	150	150	101
71	21	21	134	144	144	71
196	196	37	37	109	109	137
166	113	113	87	87	166	188
96	180	144	34	144	180	34
28	148	21	155	27	78	23
28	159	125	38	125	159	28
91	190	41	41	70	190	70
67	141	161	102	106	51	24
200	200	143	196	196	187	143
151	191	151	84	191	190	190
107	47	14	151	12	81	93
144	47	47	144	50	50	77
143	88	44	88	35	125	104
182	115	12	172	16	196	107
104	107	16	104	55	107	55
91	86	87	38	87	171	87
16	178	88	178	81	178	23
149	198	198	120	186	132	198
81	20	199	97	81	20	97
58	55	55	58	92	71	92
180	196	69	180	196	69	58
189	47	47	126	126	189	95
25	70	199	199	36	36	25
100	10	125	152	152	100	10
144	28	69	109	119	26	184
123	43	95	60	59	45	48
195	96	10	156	96	102	50
82	42	82	42	143	163	143
87	174	50	174	50	27	27
70	38	95	38	64	180	38
79	112	183	183	183	86	135
169	75	83	169	13	83	13
110	40	198	149	198	110	40
148	154	23	170	154	170	23
91	198	134	191	108	169	67
185	114	158	125	91	39	84
37	140	52	24	24	140	52
77	86	80	135	188	188	188
92	13	82	139	60	168	131
154	75	121	130	85	88	184
117	173	155	117	50	155	50
18	164	18	164	188	188	64
93	122	14	189	74	142	92
133	59	77	77	59	148	133
52	156	52	93	93	12	12
176	142	170	125	200	19	31
109	128	90	32	164	109	106
38	77	108	163	84	37	195
74	51	195	77	195	77	51
70	136	132	170	189	25	164
102	149	172	17	23	168	26
182	68	182	42	164	68	42
99	54	27	90	74	187	23
30	50	30	50	91	100	91
54	173	67	67	54	167	173
85	40	68	124	122	11	130
135	194	169	135	169	163	194
83	113	83	113	26	26	162
52	153	82	93	27	199	40
144	151	84	151	84	151	151
137	155	151	155	173	151	137
177	166	177	166	93	93	119
119	116	116	194	78	119	78
119	57	105	47	105	119	57
32	57	78	78	88	88	57
183	156	138	138	37	127	138
55	43	39	91	43	39	91
45	44	193	193	45	153	44
187	143	69	64	169	154	88
192	39	124	34	170	19	196
137	113	150	68	68	144	100
47	42	21	21	146	47	146
63	159	68	192	113	34	155
154	36	157	83	30	159	118
143	35	153	175	153	175	143
101	124	68	101	48	124	68
91	19	15	109	22	77	128
62	37	120	92	120	37	92
195	179	142	75	143	68	149
189	200	116	62	116	200	189
51	142	85	89	85	51	89
161	82	100	38	91	132	156
126	191	23	44	44	23	126
185	168	179	134	125	191	57
157	103	157	171	171	160	103
101	164	104	115	175	158	32
36	26	97	52	26	97	52
174	158	119	114	43	62	88
196	153	16	49	45	20	190
37	62	141	62	141	17	17
136	83	131	118	83	118	136
66	95	66	46	110	110	95
99	33	113	66	30	115	53
181	10	92	107	181	92	107
103	51	99	103	10	99	10
156	181	88	156	88	10	10
39	165	26	197	93	144	120
35	122	43	35	102	122	43
101	28	151	28	122	151	101
121	70	70	85	149	148	31
170	71	30	101	62	32	28
194	138	105	105	77	138	194
94	13	181	200	67	61	92
25	167	196	73	33	191	130
69	58	144	198	75	37	98
30	41	64	64	147	30	147
161	37	147	63	194	184	17
109	156	23	109	156	23	87
161	76	10	83	76	10	161
173	10	193	32	173	32	10
108	22	140	118	109	127	134
146	118	133	111	169	92	66
139	104	104	97	190	97	139
64	70	95	180	136	136	136
173	193	125	197	193	173	197
153	43	194	97	194	153	97
190	192	11	11	131	131	192
16	106	96	163	106	65	106
194	50	21	103	50	21	103
152	152	179	142	118	118	179
99	184	190	81	124	32	60
135	59	194	194	135	34	59
159	110	148	168	112	93	104
54	78	73	124	88	107	167
62	116	13	102	132	67	112
180	69	31	176	22	22	163
91	47	32	32	91	47	113
166	65	178	139	67	193	124
22	154	77	165	163	24	106
111	37	66	129	180	13	170
81	126	171	118	82	200	186
168	52	183	108	168	183	108
134	68	62	98	91	76	29
58	58	69	31	69	31	77
190	70	103	190	103	23	70
54	42	54	110	107	42	107
197	197	25	27	27	25	116
70	132	30	85	45	199	21
166	39	85	150	85	85	58
197	182	16	11	168	62	102
125	20	149	149	125	174	20
170	74	170	199	199	72	72
102	102	115	149	155	149	115
191	62	62	120	191	87	87
99	144	132	27	186	63	96
188	87	104	58	108	85	78
115	121	47	121	172	115	47
163	148	35	40	167	138	83
155	139	44	44	15	15	155
132	86	101	53	101	86	53
181	121	124	124	155	155	181
126	187	187	200	126	200	45
174	186	149	132	120	174	174
26	113	26	152	113	152	28
115	67	64	134	94	51	170
129	195	129	195	103	103	71
160	160	73	74	73	74	122
21	21	21	16	143	36	11
141	54	52	36	141	140	120
147	108	147	73	147	108	147
199	16	127	136	37	165	97
29	112	112	198	48	29	48
28	74	195	68	111	153	127
184	90	46	46	184	110	90
105	147	161	23	165	142	131
192	98	139	192	98	25	139
70	169	169	184	74	184	74
139	189	160	189	189	92	155
82	191	82	140	126	140	191
177	12	195	72	154	171	67
170	94	169	189	21	124	86
41	118	77	188	33	60	112
16	19	19	68	16	116	116
90	57	173	85	139	106	79
99	60	80	77	161	173	52
130	130	172	183	114	172	183
35	165	113	113	84	41	89
74	20	20	17	74	17	74
50	101	141	101	50	32	32
78	52	185	24	160	192	156
101	174	83	52	174	199	174
190	109	167	24	157	64	169
89	119	89	45	147	44	89
84	65	65	65	78	78	65
156	82	113	82	113	97	156
69	108	193	107	196	85	25
131	81	108	126	49	62	75
88	179	194	48	46	78	31
90	170	193	49	79	61	151
22	101	135	182	48	10	145
28	158	158	131	117	28	117
163	82	123	164	180	189	63
93	161	119	84	96	40	171
86	179	200	179	200	86	112
189	80	189	189	189	189	189
148	125	78	129	60	100	99
58	109	109	103	58	185	185
98	134	134	98	65	65	82
197	106	142	174	106	197	142
131	192	89	192	75	89	75
11	97	97	36	16	97	143
21	156	21	26	26	156	151
103	111	151	56	56	111	103
32	27	44	23	11	75	186
140	89	140	138	89	117	138
133	32	71	17	167	186	148
